key,true_angle,pred_angle,usage
left,0.16713615,0.1580699384212494,none
center,-0.03286385,0.06512314826250076,none
right,-0.23286385,-0.1333010345697403,none
left,0.16713615,0.16739505529403687,none
center,-0.03286385,0.0710325539112091,none
right,-0.23286385,-0.08854588866233826,none
left,0.16713615,0.16572539508342743,none
center,-0.03286385,0.09214220941066742,none
right,-0.23286385,-0.1352165788412094,none
left,0.16713615,0.20119284093379974,none
center,-0.03286385,0.07291649281978607,none
right,-0.23286385,-0.07390834391117096,none
left,0.16713615,0.1733272671699524,none
center,-0.03286385,0.08588631451129913,none
right,-0.23286385,-0.12554843723773956,none
left,0.16713615,0.21076524257659912,none
center,-0.03286385,0.05151299759745598,none
right,-0.23286385,-0.0889105349779129,none
left,0.16713615,0.20071856677532196,none
center,-0.03286385,-0.01762964576482773,none
right,-0.23286385,-0.08469806611537933,none
left,0.16713615,0.16465622186660767,none
center,-0.03286385,0.0466579794883728,none
right,-0.23286385,-0.12221170961856842,none
left,0.16713615,0.19624784588813782,train
center,-0.03286385,0.05326462537050247,none
right,-0.23286385,-0.08911335468292236,none
left,0.16713615,0.19676817953586578,none
center,-0.03286385,0.07201024889945984,none
right,-0.23286385,-0.09084296226501465,none
left,0.18122066,0.1489323228597641,none
center,-0.01877934,0.05395000800490379,none
right,-0.21877934000000002,-0.1145639568567276,none
left,0.195305164,0.16111807525157928,none
center,-0.004694836,0.014390025287866592,none
right,-0.20469483600000002,-0.09344092011451721,none
left,0.195305164,0.17240139842033386,none
center,-0.004694836,0.10417300462722778,none
right,-0.20469483600000002,-0.08561135828495026,none
left,0.195305164,0.1696317493915558,none
center,-0.004694836,0.08865870535373688,none
right,-0.20469483600000002,-0.07915161550045013,train
left,0.195305164,0.12044984102249146,none
center,-0.004694836,0.07694712281227112,none
right,-0.20469483600000002,-0.03535955399274826,none
left,0.195305164,0.13673363626003265,none
center,-0.004694836,0.033850837498903275,none
right,-0.20469483600000002,-0.08183072507381439,none
left,0.195305164,0.13725686073303223,none
center,-0.004694836,0.03960813581943512,none
right,-0.20469483600000002,-0.14055795967578888,none
left,0.195305164,0.1674322932958603,none
center,-0.004694836,0.034524351358413696,none
right,-0.20469483600000002,-0.1359860897064209,none
left,0.195305164,0.15483790636062622,none
center,-0.004694836,0.06659237295389175,none
right,-0.20469483600000002,-0.14914612472057343,none
left,0.195305164,0.11426869034767151,none
center,-0.004694836,0.09827709197998047,none
right,-0.20469483600000002,-0.12763828039169312,none
left,0.195305164,0.14099016785621643,none
center,-0.004694836,0.06457453221082687,none
right,-0.20469483600000002,-0.09621389210224152,none
left,0.195305164,0.14871102571487427,none
center,-0.004694836,0.06427311897277832,none
right,-0.20469483600000002,-0.18446214497089386,none
left,0.195305164,0.16276954114437103,none
center,-0.004694836,0.07062381505966187,none
right,-0.20469483600000002,-0.15019968152046204,none
left,0.195305164,0.13536502420902252,none
center,-0.004694836,0.050724294036626816,none
right,-0.20469483600000002,-0.16536679863929749,none
left,0.195305164,0.14631202816963196,none
center,-0.004694836,0.003183964639902115,none
right,-0.20469483600000002,-0.18495771288871765,none
left,0.195305164,0.12437580525875092,train
center,-0.004694836,-0.002111721783876419,none
right,-0.20469483600000002,-0.22549912333488464,none
left,0.195305164,0.11110521852970123,none
center,-0.004694836,0.014833755791187286,none
right,-0.20469483600000002,-0.1927463263273239,none
left,0.195305164,0.1324378252029419,none
center,-0.004694836,-0.013715609908103943,none
right,-0.20469483600000002,-0.21202506124973297,none
left,0.195305164,0.13050511479377747,valid
center,-0.004694836,-0.08147865533828735,none
right,-0.20469483600000002,-0.26695507764816284,none
left,0.195305164,0.10449273884296417,none
center,-0.004694836,-0.0425477959215641,none
right,-0.20469483600000002,-0.20985879004001617,none
left,0.195305164,0.12414862215518951,none
center,-0.004694836,-0.0809209793806076,train
right,-0.20469483600000002,-0.2642831802368164,none
left,0.195305164,0.12194086611270905,none
center,-0.004694836,-0.03528275340795517,none
right,-0.20469483600000002,-0.19108986854553223,none
left,0.18591549000000002,0.14182989299297333,none
center,-0.01408451,-0.010095000267028809,none
right,-0.21408451,-0.26876479387283325,none
left,0.17183099000000002,0.17919211089611053,none
center,-0.02816901,-0.010495495051145554,none
right,-0.22816901,-0.2944248914718628,none
left,0.15305164000000002,0.14599399268627167,none
center,-0.04694836,0.0009795762598514557,train
right,-0.24694836,-0.26360827684402466,none
left,0.14366197000000003,0.10190169513225555,none
center,-0.05633803,-0.03923146426677704,none
right,-0.25633803,-0.2632491886615753,none
left,0.13896713,0.16215388476848602,none
center,-0.06103287,-0.02672906592488289,none
right,-0.26103287000000003,-0.28459256887435913,none
left,0.13896713,0.1555878072977066,none
center,-0.06103287,-0.019602838903665543,none
right,-0.26103287000000003,-0.22649793326854706,none
left,0.13896713,0.10934421420097351,none
center,-0.06103287,-0.045461688190698624,none
right,-0.26103287000000003,-0.23998092114925385,none
left,0.13896713,0.12687118351459503,none
center,-0.06103287,-0.05451458320021629,none
right,-0.26103287000000003,-0.29750609397888184,none
left,0.13896713,0.12717097997665405,none
center,-0.06103287,-0.08400039374828339,train
right,-0.26103287000000003,-0.24454493820667267,none
left,0.13896713,0.12905824184417725,none
center,-0.06103287,-0.05443412438035011,none
right,-0.26103287000000003,-0.2792019546031952,none
left,0.13896713,0.11866055428981781,none
center,-0.06103287,0.0032429583370685577,none
right,-0.26103287000000003,-0.29647570848464966,none
left,0.13896713,0.17494195699691772,none
center,-0.06103287,-0.033608630299568176,none
right,-0.26103287000000003,-0.32201841473579407,none
left,0.14366197000000003,0.1461217850446701,none
center,-0.05633803,0.03364567831158638,none
right,-0.25633803,-0.2613126337528229,none
left,0.14366197000000003,0.16494885087013245,none
center,-0.05633803,0.016001880168914795,none
right,-0.25633803,-0.24397994577884674,none
left,0.14835681,0.1758481115102768,train
center,-0.05164319,0.01148320734500885,none
right,-0.25164319,-0.21865689754486084,none
left,0.14835681,0.1472398340702057,none
center,-0.05164319,-0.04193723574280739,none
right,-0.25164319,-0.2824311852455139,none
left,0.16244131,0.11600343883037567,none
center,-0.03755869,-0.009070862084627151,none
right,-0.23755869000000002,-0.21866030991077423,none
left,0.16244131,0.13709400594234467,none
center,-0.03755869,-0.007166862487792969,none
right,-0.23755869000000002,-0.28640443086624146,none
left,0.16713615,0.11896245181560516,none
center,-0.03286385,-0.020789865404367447,none
right,-0.23286385,-0.31212329864501953,none
left,0.16713615,0.13060873746871948,none
center,-0.03286385,-0.04733065888285637,none
right,-0.23286385,-0.314607709646225,none
left,0.16713615,0.13536764681339264,none
center,-0.03286385,-0.053756047040224075,none
right,-0.23286385,-0.3313177525997162,none
left,0.16713615,0.15722592175006866,none
center,-0.03286385,-0.012709114700555801,none
right,-0.23286385,-0.24762223660945892,none
left,0.16713615,0.1519416719675064,none
center,-0.03286385,-0.023334529250860214,none
right,-0.23286385,-0.3492991328239441,none
left,0.16713615,0.15762566030025482,none
center,-0.03286385,-0.009269099682569504,none
right,-0.23286385,-0.3034042418003082,none
left,0.16713615,0.13943032920360565,none
center,-0.03286385,0.004068899899721146,none
right,-0.23286385,-0.3317657709121704,none
left,0.17652582,0.17548306286334991,train
center,-0.02347418,-0.022064462304115295,none
right,-0.22347418000000002,-0.2516603469848633,none
left,0.17652582,0.1563384085893631,none
center,-0.02347418,-0.0502731092274189,none
right,-0.22347418000000002,-0.2298402339220047,none
left,0.17652582,0.14885424077510834,none
center,-0.02347418,-0.0170401893556118,none
right,-0.22347418000000002,-0.2832823693752289,none
left,0.17652582,0.16605429351329803,none
center,-0.02347418,-0.030347581952810287,none
right,-0.22347418000000002,-0.2778390049934387,none
left,0.17652582,0.16168367862701416,none
center,-0.02347418,-0.01358945295214653,none
right,-0.22347418000000002,-0.27999207377433777,none
left,0.17652582,0.182534322142601,none
center,-0.02347418,0.005301725119352341,none
right,-0.22347418000000002,-0.26150089502334595,none
left,0.17652582,0.1549782007932663,none
center,-0.02347418,0.005435772240161896,none
right,-0.22347418000000002,-0.19086234271526337,none
left,0.17652582,0.13865379989147186,train
center,-0.02347418,-0.015302527695894241,none
right,-0.22347418000000002,-0.24490921199321747,none
left,0.17652582,0.20246553421020508,none
center,-0.02347418,-0.06459243595600128,none
right,-0.22347418000000002,-0.24294917285442352,none
left,0.17652582,0.17185454070568085,none
center,-0.02347418,-0.04780477657914162,none
right,-0.22347418000000002,-0.2532006502151489,none
left,0.17652582,0.15594513714313507,none
center,-0.02347418,0.008770521730184555,none
right,-0.22347418000000002,-0.28037676215171814,none
left,0.17652582,0.16936460137367249,none
center,-0.02347418,-0.014485396444797516,none
right,-0.22347418000000002,-0.28416216373443604,none
left,0.17652582,0.16189458966255188,none
center,-0.02347418,-0.001168515533208847,train
right,-0.22347418000000002,-0.2603253126144409,none
left,0.17652582,0.16811364889144897,none
center,-0.02347418,0.039149921387434006,none
right,-0.22347418000000002,-0.31675559282302856,none
left,0.17652582,0.18844401836395264,train
center,-0.02347418,0.010014239698648453,none
right,-0.22347418000000002,-0.2338339239358902,none
left,0.17652582,0.1811162680387497,none
center,-0.02347418,0.0329856313765049,train
right,-0.22347418000000002,-0.22700552642345428,none
left,0.17652582,0.17414222657680511,none
center,-0.02347418,0.011429376900196075,none
right,-0.22347418000000002,-0.24136336147785187,none
left,0.17652582,0.16594424843788147,none
center,-0.02347418,0.0029522813856601715,none
right,-0.22347418000000002,-0.2714446485042572,none
left,0.17652582,0.187165305018425,none
center,-0.02347418,-0.04488092288374901,none
right,-0.22347418000000002,-0.27276021242141724,none
left,0.17652582,0.18274857103824615,none
center,-0.02347418,-0.04307353124022484,none
right,-0.22347418000000002,-0.2822498679161072,none
left,0.17652582,0.21040387451648712,none
center,-0.02347418,0.014557447284460068,train
right,-0.22347418000000002,-0.22743265330791473,none
left,0.17652582,0.131224125623703,none
center,-0.02347418,0.036511678248643875,none
right,-0.22347418000000002,-0.268923282623291,none
left,0.17652582,0.1809675097465515,none
center,-0.02347418,-0.003245469182729721,none
right,-0.22347418000000002,-0.2245710790157318,none
left,0.17652582,0.16603630781173706,none
center,-0.02347418,-0.025050990283489227,none
right,-0.22347418000000002,-0.18791139125823975,none
left,0.17652582,0.14540761709213257,none
center,-0.02347418,-0.029166966676712036,none
right,-0.22347418000000002,-0.15499688684940338,none
left,0.17652582,0.17403742671012878,none
center,-0.02347418,-0.038297541439533234,none
right,-0.22347418000000002,-0.17881707847118378,none
left,0.17652582,0.17063160240650177,none
center,-0.02347418,-0.11212341487407684,train
right,-0.22347418000000002,-0.18663787841796875,none
left,0.17652582,0.13798788189888,none
center,-0.02347418,-0.07765492796897888,none
right,-0.22347418000000002,-0.22363300621509552,none
left,0.17652582,0.10314930975437164,none
center,-0.02347418,-0.09133407473564148,none
right,-0.22347418000000002,-0.21902330219745636,none
left,0.17652582,0.1418386697769165,none
center,-0.02347418,-0.05013458803296089,none
right,-0.22347418000000002,-0.21051250398159027,none
left,0.17652582,0.10069647431373596,none
center,-0.02347418,-0.053281594067811966,none
right,-0.22347418000000002,-0.18880529701709747,none
left,0.17652582,0.10014794766902924,none
center,-0.02347418,-0.0534483827650547,none
right,-0.22347418000000002,-0.20603559911251068,none
left,0.17652582,0.1629112809896469,none
center,-0.02347418,-0.005125369876623154,none
right,-0.22347418000000002,-0.20088538527488708,train
left,0.17652582,0.15431055426597595,none
center,-0.02347418,-0.12690289318561554,none
right,-0.22347418000000002,-0.25505468249320984,none
left,0.17652582,0.11897583305835724,train
center,-0.02347418,-0.04385703057050705,none
right,-0.22347418000000002,-0.21685731410980225,none
left,0.17652582,0.13710732758045197,none
center,-0.02347418,-0.008714944124221802,none
right,-0.22347418000000002,-0.2073131650686264,none
left,0.17652582,0.13408111035823822,none
center,-0.02347418,-0.0870296061038971,none
right,-0.22347418000000002,-0.2073425054550171,none
left,0.17652582,0.15857796370983124,none
center,-0.02347418,-0.06844896078109741,none
right,-0.22347418000000002,-0.22217361629009247,none
left,0.17652582,0.1387537568807602,none
center,-0.02347418,-0.02551020309329033,none
right,-0.22347418000000002,-0.20669887959957123,none
left,0.17652582,0.1466338187456131,none
center,-0.02347418,-0.03995465487241745,none
right,-0.22347418000000002,-0.1834820955991745,none
left,0.17652582,0.12900829315185547,none
center,-0.02347418,-0.03980043902993202,train
right,-0.22347418000000002,-0.23891966044902802,none
left,0.17652582,0.11011490225791931,none
center,-0.02347418,-0.04746675863862038,none
right,-0.22347418000000002,-0.19663088023662567,none
left,0.17652582,0.11536738276481628,none
center,-0.02347418,-0.05183884873986244,none
right,-0.22347418000000002,-0.21115510165691376,none
left,0.17652582,0.15790526568889618,none
center,-0.02347418,0.008150599896907806,none
right,-0.22347418000000002,-0.21477340161800385,none
left,0.17652582,0.06133652850985527,none
center,-0.02347418,-0.012908589094877243,none
right,-0.22347418000000002,-0.19763225317001343,none
left,0.17652582,0.09295153617858887,train
center,-0.02347418,-0.07581627368927002,none
right,-0.22347418000000002,-0.1516607254743576,none
left,0.17652582,0.11909794807434082,none
center,-0.02347418,-0.060640979558229446,train
right,-0.22347418000000002,-0.17909693717956543,none
left,0.17652582,0.10734052956104279,none
center,-0.02347418,-0.06439349055290222,none
right,-0.22347418000000002,-0.2156471163034439,none
left,0.17652582,0.059035543352365494,none
center,-0.02347418,-0.037513986229896545,none
right,-0.22347418000000002,-0.25599434971809387,none
left,0.17652582,0.0894269198179245,none
center,-0.02347418,0.02973664551973343,none
right,-0.22347418000000002,-0.2097669094800949,none
left,0.17652582,0.10517485439777374,none
center,-0.02347418,0.011352397501468658,none
right,-0.22347418000000002,-0.2766256332397461,none
